id,Gender_A,Age_A,Householdsize,MaritalStatus,Education_A,Paidwork,Income,total_friends,total_colleagues,total_neighbors,total_grandparents,total_parents,total_siblings,total_children,total_relatives,total_allgroups,visit,receive,dining,bar,cinema,recreation,vacation,shopping,visit_category,receive_category,dining_category,bar_category,cinema_category,recreation_category,vacation_category,shopping_category
321953,1.0,1.0,3.0,4.0,2.0,7.0,1.0,42.0,10.0,0.0,4.0,2.0,1.0,0.0,9.0,68.0,1.4931506849315068,0.06575342465753424,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,,,,,
321955,1.0,3.0,3.0,3.0,2.0,40.0,4.0,7.0,8.0,9.0,2.0,1.0,1.0,0.0,10.0,38.0,7.353424657534246,4.953424657534247,1.0178082191780822,0.010958904109589041,0.010958904109589041,0.0,0.005479452054794521,0.09863013698630137,4,4,4,,,,,
321956,2.0,2.0,3.0,3.0,3.0,3.0,1.0,8.0,0.0,12.0,2.0,4.0,14.0,3.0,12.0,55.0,0.5547945205479452,0.8082191780821917,0.13150684931506848,0.0,0.0,0.5424657534246575,0.019178082191780823,0.3945205479452054,3,3,4,,,,,
321957,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,2.197260273972603,0.5917808219178082,0.0,0.0,0.0,0.39452054794520547,0.0,0.0,4,3,1,,,,,
321958,1.0,1.0,3.0,4.0,2.0,10.0,1.0,7.0,2.0,0.0,1.0,3.0,4.0,0.0,12.0,29.0,3.367123287671233,3.115068493150685,0.2876712328767123,0.847945205479452,0.14246575342465753,2.443835616438356,0.045205479452054796,0.13013698630136986,4,4,4,,,,,
321959,1.0,1.0,3.0,2.0,3.0,32.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,12.0,0.14794520547945206,0.13424657534246576,0.10821917808219177,0.0,0.0,0.0,0.0,0.0,1,2,4,,,,,
321965,2.0,3.0,1.0,1.0,3.0,40.0,2.0,6.0,10.0,10.0,0.0,1.0,1.0,1.0,5.0,34.0,2.7904109589041095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,,,,,
321966,1.0,3.0,1.0,1.0,3.0,40.0,5.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,0.49726027397260275,0.012328767123287671,0.00821917808219178,0.0027397260273972603,0.0,0.00821917808219178,0.0013698630136986301,0.00821917808219178,2,1,2,,,,,
321967,2.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0.03287671232876712,0.06575342465753424,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,
321968,2.0,2.0,3.0,3.0,2.0,10.0,2.0,15.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,25.0,0.17260273972602738,0.012328767123287671,0.0027397260273972603,0.0013698630136986301,0.0013698630136986301,0.0,0.0,0.03287671232876712,2,1,2,,,,,
321969,2.0,3.0,3.0,3.0,3.0,6.0,2.0,4.0,3.0,8.0,0.0,4.0,6.0,0.0,1.0,26.0,0.07671232876712328,0.07671232876712328,0.0273972602739726,0.00684931506849315,0.01643835616438356,0.13150684931506848,0.0027397260273972603,0.0,1,2,3,,,,,
321971,2.0,5.0,2.0,2.0,2.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,6.0,6.0,7.0,26.0,0.8931506849315068,1.0,0.09041095890410958,0.0,0.016438356164383564,0.01780821917808219,0.036986301369863014,0.04794520547945205,3,3,4,,,,,
321972,2.0,4.0,3.0,4.0,2.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,19.0,0.7698630136986301,0.4835616438356164,0.15890410958904108,0.0,0.0,0.0,0.0,0.00821917808219178,3,3,4,,,,,
321973,2.0,2.0,1.0,1.0,3.0,30.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,11.0,4.473972602739726,4.473972602739726,0.15890410958904108,0.0,0.01917808219178082,0.00821917808219178,0.02465753424657534,0.3972602739726027,4,4,4,,,,,
321974,2.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,8.0,3.006849315068493,3.006849315068493,3.0027397260273974,0.0013698630136986301,0.0,0.0,0.0,0.0,4,4,4,,,,,
321978,2.0,2.0,3.0,3.0,3.0,28.0,3.0,20.0,21.0,10.0,3.0,3.0,4.0,2.0,7.0,70.0,0.24931506849315066,0.18904109589041096,0.030136986301369864,0.008219178082191782,0.0,0.0,0.0,0.0027397260273972603,2,2,3,,,,,
321979,2.0,4.0,2.0,2.0,2.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,6.0,7.0,20.0,1.3479452054794518,1.3397260273972602,0.07397260273972601,0.0,0.0027397260273972603,0.0,0.00821917808219178,0.00821917808219178,3,4,4,,,,,
321980,2.0,3.0,3.0,3.0,2.0,10.0,2.0,2.0,0.0,5.0,4.0,4.0,3.0,2.0,0.0,20.0,0.9863013698630136,0.8054794520547945,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,3,3,2,,,,,
321982,2.0,3.0,3.0,4.0,2.0,27.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,11.0,0.10136986301369863,0.05068493150684931,0.09315068493150684,0.0,0.0,0.0,0.0013698630136986301,0.0,1,1,4,,,,,
321984,2.0,4.0,2.0,2.0,2.0,40.0,5.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,10.0,0.1232876712328767,0.03013698630136986,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
321985,2.0,4.0,2.0,4.0,2.0,20.0,1.0,1.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,14.0,0.3945205479452054,1.263013698630137,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,,,,,
321986,1.0,2.0,2.0,2.0,3.0,40.0,4.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.3013698630136986,0.2506849315068493,0.0,0.03287671232876712,0.0,0.0,0.0,0.0,2,2,1,,,,,
321987,1.0,5.0,2.0,2.0,2.0,0.0,4.0,2.0,8.0,5.0,0.0,0.0,2.0,1.0,0.0,18.0,0.1643835616438356,0.043835616438356165,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,
321988,2.0,3.0,2.0,2.0,3.0,9.0,1.0,2.0,6.0,0.0,0.0,3.0,4.0,0.0,4.0,19.0,0.273972602739726,0.24109589041095889,0.008219178082191782,0.0,0.0,0.01917808219178082,0.0,0.10136986301369863,2,2,2,,,,,
321989,2.0,3.0,2.0,2.0,2.0,20.0,2.0,6.0,8.0,2.0,0.0,0.0,4.0,3.0,4.0,27.0,0.9904109589041096,0.9246575342465753,0.15205479452054793,0.028767123287671233,0.019178082191780823,0.028767123287671233,0.016438356164383564,0.13972602739726026,3,3,4,,,,,
321991,2.0,5.0,2.0,2.0,2.0,0.0,4.0,18.0,14.0,5.0,0.0,0.0,18.0,4.0,17.0,76.0,3.0164383561643833,0.0,0.0,0.0,0.0,0.5260273972602739,0.0,0.0,4,1,1,,,,,
321993,1.0,1.0,2.0,2.0,3.0,40.0,3.0,8.0,20.0,11.0,2.0,4.0,3.0,0.0,5.0,53.0,0.08904109589041095,0.08082191780821917,0.04931506849315068,0.5972602739726027,0.07260273972602739,0.005479452054794521,0.005479452054794521,0.005479452054794521,1,2,3,,,,,
321994,1.0,5.0,2.0,2.0,3.0,5.0,5.0,8.0,0.0,4.0,0.0,1.0,0.0,7.0,0.0,20.0,0.9863013698630136,0.7890410958904109,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,,,,,
321995,1.0,6.0,2.0,2.0,2.0,0.0,3.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,20.0,0.14794520547945206,0.12602739726027395,0.27123287671232876,0.0,0.0,0.0,0.0,0.0,1,2,4,,,,,
321996,1.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,1,1,1,,,,,
321997,2.0,2.0,1.0,1.0,3.0,34.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,0.021917808219178082,0.021917808219178082,0.00684931506849315,0.00684931506849315,0.0136986301369863,0.01643835616438356,0.00684931506849315,0.03424657534246575,1,1,2,,,,,
321998,2.0,3.0,2.0,3.0,2.0,34.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,13.0,0.9945205479452055,0.33698630136986296,0.021917808219178082,0.0,0.0,0.03287671232876712,0.005479452054794521,0.0410958904109589,3,2,3,,,,,
322001,1.0,1.0,2.0,2.0,2.0,28.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,1.7726027397260273,1.7726027397260273,0.03698630136986301,0.009589041095890411,0.01643835616438356,0.009589041095890411,0.02054794520547945,0.0410958904109589,4,4,3,,,,,
322002,2.0,4.0,2.0,2.0,2.0,24.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,4.0,6.0,22.0,0.24931506849315066,0.2424657534246575,0.01780821917808219,0.0,0.0,0.015068493150684932,0.0,0.017808219178082188,2,2,2,,,,,
322004,2.0,4.0,2.0,2.0,3.0,36.0,4.0,11.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,21.0,0.5260273972602739,0.5260273972602739,0.01643835616438356,0.0,0.021917808219178082,0.01643835616438356,0.004109589041095891,0.00821917808219178,2,3,2,,,,,
322005,2.0,4.0,2.0,2.0,2.0,20.0,1.0,5.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,19.0,0.07671232876712328,0.07671232876712328,0.008219178082191782,0.0027397260273972603,0.0,0.0,0.0,0.0,1,2,2,,,,,
322007,1.0,1.0,3.0,4.0,2.0,12.0,1.0,3.0,2.0,4.0,3.0,2.0,5.0,0.0,19.0,38.0,0.7890410958904109,0.7890410958904109,0.005479452054794521,0.7890410958904109,0.19726027397260273,0.7890410958904109,0.005479452054794521,0.0027397260273972603,3,3,2,,,,,
322008,2.0,2.0,4.0,3.0,3.0,0.0,1.0,2.0,0.0,6.0,0.0,4.0,16.0,4.0,4.0,36.0,0.31780821917808216,0.24109589041095889,0.005479452054794521,0.0,0.0,0.01643835616438356,0.005479452054794521,0.0,2,2,2,,,,,
322009,2.0,4.0,2.0,2.0,2.0,0.0,4.0,15.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,25.0,0.4890410958904109,0.4890410958904109,0.03972602739726027,0.0,0.00821917808219178,0.0,0.01506849315068493,0.0,2,3,3,,,,,
322011,1.0,3.0,2.0,2.0,2.0,40.0,5.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.05342465753424657,0.0410958904109589,0.01643835616438356,0.19726027397260273,0.0,0.0,0.0,0.0,1,1,2,,,,,
322014,2.0,3.0,1.0,1.0,3.0,40.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,2.1246575342465754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,,,,,
322016,1.0,3.0,3.0,4.0,2.0,0.0,2.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,20.0,1.3315068493150684,0.0,0.0,0.0,0.0,0.0,0.0,0.13150684931506848,3,1,1,,,,,
322017,1.0,1.0,3.0,4.0,2.0,40.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0054794520547945,1.0068493150684932,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,3,3,2,,,,,
322018,1.0,3.0,3.0,3.0,2.0,40.0,2.0,4.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,17.0,0.23835616438356164,0.03287671232876712,0.01643835616438356,0.0027397260273972603,0.0,0.0,0.0,0.0,2,1,2,,,,,
322022,1.0,4.0,2.0,2.0,2.0,36.0,3.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,9.0,0.015068493150684932,0.009589041095890411,0.00821917808219178,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,
322024,1.0,2.0,3.0,4.0,2.0,40.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,13.0,2.0328767123287674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,,,,,
322025,1.0,3.0,1.0,1.0,3.0,40.0,5.0,20.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,26.0,0.42191780821917807,0.01643835616438356,0.049315068493150684,0.0,0.03561643835616438,0.0,0.005479452054794521,0.09863013698630137,2,1,3,,,,,
322026,2.0,3.0,1.0,1.0,2.0,28.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,10.0,0.3465753424657534,0.6904109589041095,0.05753424657534246,0.00821917808219178,0.0027397260273972603,0.0,0.0,0.0027397260273972603,2,3,3,,,,,
322027,2.0,3.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.43561643835616437,0.0,0.00821917808219178,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,
322028,1.0,4.0,3.0,3.0,2.0,40.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,8.0,1.1342465753424658,0.6876712328767123,0.10821917808219178,0.012328767123287671,0.012328767123287671,0.14931506849315065,0.016438356164383564,0.02602739726027397,3,3,4,,,,,
322029,2.0,2.0,3.0,3.0,2.0,25.0,2.0,15.0,3.0,3.0,1.0,2.0,1.0,2.0,14.0,41.0,1.2095890410958905,1.215068493150685,1.2095890410958905,0.05342465753424657,0.06027397260273972,0.06027397260273972,0.02054794520547945,0.2452054794520548,3,4,4,,,,,
322031,1.0,2.0,1.0,1.0,3.0,8.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,8.0,0.10684931506849314,0.14794520547945203,0.0273972602739726,0.0,0.010958904109589041,0.09863013698630137,0.0,0.01643835616438356,1,2,3,,,,,
322032,2.0,3.0,2.0,4.0,2.0,36.0,3.0,6.0,4.0,4.0,0.0,0.0,2.0,1.0,5.0,22.0,0.3616438356164383,0.3616438356164383,0.0136986301369863,0.005479452054794521,0.009589041095890411,0.012328767123287671,0.005479452054794521,0.036986301369863014,2,3,2,,,,,
322033,1.0,1.0,3.0,4.0,3.0,5.0,2.0,12.0,0.0,2.0,2.0,4.0,4.0,0.0,25.0,49.0,0.33835616438356164,0.3328767123287671,0.021917808219178082,0.2958904109589041,0.008219178082191782,0.04657534246575342,0.008219178082191782,0.0136986301369863,2,2,3,,,,,
322034,1.0,2.0,2.0,2.0,3.0,40.0,4.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
322035,1.0,4.0,3.0,4.0,3.0,40.0,5.0,13.0,15.0,0.0,0.0,2.0,4.0,2.0,1.0,37.0,0.07671232876712328,0.010958904109589041,0.5424657534246575,0.0,0.0,0.2328767123287671,0.005479452054794521,0.01643835616438356,1,1,4,,,,,
322036,1.0,1.0,2.0,2.0,3.0,40.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.23013698630136986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,,,,,
322039,2.0,4.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,10.0,0.29452054794520544,0.20684931506849313,0.004109589041095891,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.0,0.09863013698630137,2,2,2,,,,,
322041,2.0,2.0,3.0,3.0,2.0,40.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,
322043,1.0,2.0,3.0,3.0,2.0,38.0,4.0,4.0,8.0,2.0,0.0,2.0,0.0,2.0,7.0,25.0,1.0,0.13150684931506848,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,,,,,
322044,1.0,2.0,1.0,1.0,3.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,15.0,0.2657534246575342,0.07123287671232877,0.010958904109589041,0.0,0.0,0.0,0.0136986301369863,0.0,2,2,2,,,,,
322045,1.0,1.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,6.0,0.0,2.0,1.0,0.0,4.0,15.0,0.010958904109589041,0.01643835616438356,0.005479452054794521,0.0,0.0027397260273972603,0.01643835616438356,0.010958904109589041,0.00821917808219178,1,1,2,,,,,
322049,2.0,5.0,1.0,1.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,3.0,1.0,7.0,48.0,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.09863013698630137,1,2,1,,,,,
322053,2.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,2.0,8.0,22.0,0.005479452054794521,0.005479452054794521,0.004109589041095891,0.004109589041095891,0.004109589041095891,0.004109589041095891,0.004109589041095891,0.004109589041095891,1,1,2,,,,,
322054,1.0,5.0,2.0,2.0,2.0,8.0,5.0,4.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,16.0,0.3287671232876712,0.3054794520547945,0.01643835616438356,0.0,0.005479452054794521,0.005479452054794521,0.0,0.1328767123287671,2,2,2,,,,,
322055,2.0,3.0,3.0,4.0,2.0,32.0,3.0,5.0,12.0,7.0,0.0,1.0,3.0,3.0,3.0,34.0,2.2164383561643834,2.3068493150684932,0.0958904109589041,0.00821917808219178,0.01643835616438356,0.19726027397260273,0.005479452054794521,0.049315068493150684,4,4,4,,,,,
322058,1.0,3.0,3.0,3.0,3.0,38.0,4.0,2.0,6.0,2.0,2.0,4.0,3.0,0.0,0.0,19.0,0.9452054794520548,0.1315068493150685,0.0027397260273972603,0.0027397260273972603,0.0,0.0,0.0,0.0,3,2,2,,,,,
322059,1.0,2.0,2.0,2.0,2.0,40.0,3.0,12.0,14.0,10.0,0.0,4.0,2.0,0.0,12.0,54.0,0.7397260273972602,0.0,0.021917808219178082,0.0,0.0,0.0,0.021917808219178082,0.0,3,1,3,,,,,
322062,1.0,5.0,2.0,2.0,2.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,8.0,8.0,0.0,22.0,1.4876712328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,,,,,
322063,1.0,1.0,3.0,4.0,3.0,10.0,2.0,6.0,4.0,0.0,1.0,4.0,3.0,0.0,0.0,18.0,0.2958904109589041,0.0,0.0,0.17260273972602738,0.0,0.26301369863013696,0.0,0.0,2,1,1,,,,,
322064,2.0,2.0,3.0,3.0,3.0,40.0,3.0,4.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,15.0,0.1232876712328767,0.1232876712328767,0.0,0.0,0.0,0.0013698630136986301,0.0,0.0,1,2,1,,,,,
322066,1.0,1.0,3.0,4.0,3.0,12.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.39452054794520547,0.13150684931506848,0.00821917808219178,0.09863013698630137,0.03287671232876712,0.03287671232876712,0.0027397260273972603,0.00821917808219178,2,2,2,,,,,
322067,2.0,4.0,3.0,1.0,2.0,0.0,3.0,1.0,7.0,1.0,0.0,0.0,2.0,3.0,0.0,14.0,0.0410958904109589,0.13150684931506848,0.09863013698630135,0.0,0.03287671232876712,0.03287671232876712,0.0027397260273972603,0.03561643835616438,1,2,4,,,,,
322068,1.0,3.0,2.0,2.0,3.0,40.0,5.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,0.48219178082191777,1.284931506849315,0.3068493150684931,0.01506849315068493,0.0410958904109589,0.14520547945205478,0.021917808219178082,0.39999999999999997,2,4,4,,,,,
322070,2.0,4.0,2.0,2.0,2.0,32.0,3.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,4.0,16.0,0.9342465753424657,0.873972602739726,0.08630136986301369,0.015068493150684932,0.015068493150684932,0.11780821917808218,0.015068493150684932,0.2150684931506849,3,3,4,,,,,
322071,1.0,1.0,3.0,4.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,11.0,18.0,2.0863013698630137,2.0616438356164384,0.02328767123287671,0.04246575342465753,0.009589041095890411,0.03013698630136986,0.012328767123287671,0.012328767123287671,4,4,3,,,,,
322072,2.0,3.0,3.0,3.0,3.0,12.0,1.0,5.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,13.0,0.08767123287671232,0.08767123287671232,0.004109589041095891,0.0,0.0,0.0,0.0,0.0,1,2,2,,,,,
322073,2.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,5.0,2.0,18.0,0.1643835616438356,0.03287671232876712,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,,,,,
322074,2.0,4.0,1.0,1.0,2.0,40.0,4.0,3.0,21.0,6.0,0.0,1.0,2.0,6.0,0.0,39.0,1.115068493150685,1.115068493150685,0.00821917808219178,0.0,0.0,0.0,0.0,0.0,3,4,2,,,,,
322075,1.0,4.0,3.0,4.0,3.0,30.0,5.0,20.0,3.0,11.0,0.0,0.0,10.0,9.0,19.0,72.0,7.906849315068493,7.298630136986301,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,,,,,
322076,1.0,2.0,1.0,1.0,2.0,38.0,3.0,13.0,14.0,0.0,0.0,4.0,1.0,0.0,0.0,32.0,0.810958904109589,0.8191780821917808,0.11506849315068493,0.06027397260273972,0.06575342465753424,0.03561643835616438,0.010958904109589041,0.03287671232876712,3,3,4,,,,,
322077,2.0,3.0,3.0,4.0,3.0,23.0,3.0,4.0,21.0,14.0,0.0,4.0,3.0,2.0,12.0,60.0,0.19999999999999998,0.0,0.01643835616438356,0.0,0.00821917808219178,0.00821917808219178,0.0,0.0027397260273972603,2,1,2,,,,,
322078,1.0,1.0,3.0,4.0,3.0,36.0,3.0,5.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,13.0,1.263013698630137,0.18630136986301368,0.0,0.0,0.03287671232876712,0.005479452054794521,0.0,0.0,3,2,1,,,,,
322079,1.0,4.0,1.0,1.0,2.0,40.0,4.0,2.0,8.0,0.0,0.0,1.0,2.0,1.0,2.0,16.0,1.4698630136986301,1.2082191780821918,0.2876712328767123,0.019178082191780823,0.021917808219178082,0.028767123287671233,0.026027397260273973,0.02054794520547945,4,4,4,,,,,
322080,1.0,1.0,3.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,0.26301369863013696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,,,,,
322081,2.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,0.0,2.0,1.0,0.0,5.0,18.0,2.184931506849315,0.11095890410958903,0.04931506849315068,0.0,0.0,0.0,0.005479452054794521,0.0,4,2,3,,,,,
322082,1.0,4.0,2.0,2.0,2.0,12.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,8.0,16.0,0.21232876712328766,0.19999999999999998,0.10547945205479452,0.0,0.0,0.004109589041095891,0.0027397260273972603,0.06575342465753424,2,2,4,,,,,
322084,1.0,2.0,3.0,2.0,3.0,8.0,2.0,8.0,21.0,0.0,2.0,4.0,3.0,0.0,63.0,101.0,0.9287671232876712,0.13561643835616435,0.0410958904109589,0.0410958904109589,0.01095890410958904,0.042465753424657526,0.004109589041095891,0.0410958904109589,3,2,3,,,,,
322085,1.0,1.0,1.0,1.0,3.0,0.0,1.0,7.0,3.0,2.0,1.0,2.0,3.0,0.0,6.0,24.0,0.273972602739726,0.13150684931506848,0.0,0.13150684931506848,0.0,0.0,0.0,0.0,2,2,1,,,,,
322087,1.0,2.0,1.0,1.0,2.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.7904109589041095,1.5273972602739725,1.1986301369863013,0.36301369863013694,0.16575342465753423,0.2643835616438356,0.14931506849315065,0.2643835616438356,4,4,4,,,,,
322090,1.0,4.0,1.0,1.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,14.0,0.21369863013698628,0.005479452054794521,0.03835616438356164,0.0,0.0,0.005479452054794521,0.0,0.0,2,1,3,,,,,
322092,2.0,4.0,2.0,2.0,2.0,24.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,8.0,0.7246575342465753,0.3945205479452054,0.0027397260273972603,0.0,0.0,0.0,0.0027397260273972603,0.0,3,3,2,,,,,
322093,2.0,3.0,3.0,4.0,2.0,26.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,14.0,0.7260273972602739,0.19999999999999998,0.06575342465753424,0.0,0.0013698630136986301,0.0,0.0,0.0,3,2,3,,,,,
322094,1.0,4.0,2.0,2.0,3.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,13.0,1.5424657534246575,1.1479452054794521,0.21369863013698628,0.0,0.0,0.2958904109589041,0.012328767123287671,0.0,4,4,4,,,,,
322095,2.0,3.0,2.0,2.0,3.0,0.0,4.0,15.0,9.0,7.0,0.0,1.0,1.0,4.0,3.0,40.0,0.3191780821917808,0.05205479452054794,0.0,0.0,0.0,0.057534246575342465,0.0,0.0,2,1,1,,,,,
322096,1.0,1.0,3.0,4.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,49.0,55.0,0.2054794520547945,0.14246575342465753,0.0,0.02465753424657534,0.0013698630136986301,0.03287671232876712,0.015068493150684932,0.0,2,2,1,,,,,
322097,2.0,3.0,3.0,4.0,3.0,24.0,3.0,0.0,3.0,2.0,0.0,3.0,1.0,2.0,0.0,11.0,0.01780821917808219,0.01643835616438356,0.07397260273972603,0.0,0.0,0.0,0.0,0.049315068493150684,1,1,4,,,,,
322098,2.0,4.0,1.0,1.0,3.0,24.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,0.05205479452054794,0.05890410958904109,0.017808219178082188,0.0,0.0027397260273972603,0.00821917808219178,0.0027397260273972603,0.0,1,1,2,,,,,
322101,1.0,1.0,3.0,4.0,2.0,40.0,4.0,6.0,21.0,4.0,1.0,2.0,2.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.06575342465753424,0.0,0.0,1,1,1,,,,,
322102,1.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,10.0,4.0,0.0,2.0,3.0,2.0,0.0,23.0,0.0684931506849315,0.21643835616438356,0.028767123287671233,0.0,0.01643835616438356,0.0,0.0,0.0,1,2,3,,,,,
322103,1.0,1.0,2.0,2.0,2.0,26.0,1.0,6.0,4.0,4.0,1.0,3.0,0.0,0.0,4.0,22.0,0.2958904109589041,0.09863013698630137,0.13150684931506848,0.0,0.0,1.0,0.0,0.39452054794520547,2,2,4,,,,,
322104,1.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,8.0,0.10136986301369863,0.05753424657534246,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,1,1,1,,,,,
322105,2.0,3.0,2.0,3.0,2.0,24.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,16.0,0.3698630136986301,0.2465753424657534,0.01917808219178082,0.0,0.03698630136986301,0.0,0.0,0.0,2,2,3,,,,,
