,id,id_contact,Gender_A,Age_A,Householdsize,MaritalStatus,Education_A,Income,age_diff,edu_diff,gender_diff,duration,distance,socialcategory,visit,receive,dining,bar,cinema,recreation,vacation,shopping,Paidwork
8055,321886,J,2.0,4.0,2.0,4.0,2.0,5.0,-2.0,0.0,1.0,5.0,1.0,5.0,2.0,5.0,6.0,0.0,6.0,0.0,8.0,7.0,0
8056,321886,L,2.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,5.0,9.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0
8057,321886,Li,2.0,4.0,2.0,4.0,2.0,5.0,2.0,0.0,0.0,5.0,7.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0
8058,321886,M,2.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,6.0,0
8059,321886,Mar1,2.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,5.0,7.0,8.0,5.0,5.0,6.0,0.0,6.0,6.0,0.0,6.0,0
8060,321886,Mar2,2.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,5.0,8.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8061,321886,Marl3,2.0,4.0,2.0,4.0,2.0,5.0,3.0,-1.0,0.0,5.0,7.0,8.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0
8062,321886,P1,2.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8063,321886,P2,2.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,1.0,4.0,1.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8064,321886,T,2.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,1.0,5.0,1.0,6.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,0
8065,321886,W,2.0,4.0,2.0,4.0,2.0,5.0,-0.0,0.0,0.0,5.0,6.0,2.0,5.0,5.0,8.0,0.0,1.0,0.0,1.0,6.0,0
8066,321888,Bas,1.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40
8067,321888,Diederik,1.0,2.0,3.0,3.0,3.0,4.0,-2.0,1.0,0.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40
8068,321888,Jet,1.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,-1.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
8069,321889,Helma,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,7.0,6.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,0
8070,321889,Herman,2.0,4.0,2.0,2.0,2.0,1.0,-2.0,0.0,1.0,5.0,7.0,6.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0
8071,321889,Joop,2.0,4.0,2.0,2.0,2.0,1.0,-2.0,0.0,1.0,5.0,7.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8072,321889,Kees,2.0,4.0,2.0,2.0,2.0,1.0,-1.0,0.0,1.0,5.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8073,321889,Mieke,2.0,4.0,2.0,2.0,2.0,1.0,-1.0,-1.0,0.0,5.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8074,321889,Orsella,2.0,4.0,2.0,2.0,2.0,1.0,0.0,-1.0,0.0,5.0,6.0,1.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0
8075,321890,Carla,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8076,321890,Cobie,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8077,321890,Geoffrey,2.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8078,321890,Greet,2.0,4.0,1.0,1.0,2.0,2.0,-1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,8.0,8.0,8.0,1.0,8.0,5.0,0
8079,321890,Harm,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8080,321890,Hennie,2.0,4.0,1.0,1.0,2.0,2.0,-1.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0
8081,321890,Jo,2.0,4.0,1.0,1.0,2.0,2.0,-2.0,1.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8082,321890,Jose,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8083,321890,Kees,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8084,321890,Lisa,2.0,4.0,1.0,1.0,2.0,2.0,-2.0,1.0,0.0,3.0,8.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8085,321890,Liza,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,8.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0
8086,321890,Lizette,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8087,321890,Mia,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0
8088,321890,Roger,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,5.0,9.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0
8089,321890,Theo,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8090,321891,jan,2.0,3.0,3.0,4.0,3.0,4.0,0.0,2.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
8091,321894,a,2.0,3.0,3.0,3.0,3.0,3.0,-1.0,1.0,0.0,4.0,2.0,3.0,6.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,25
8092,321894,b,2.0,3.0,3.0,3.0,3.0,3.0,-1.0,1.0,0.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
8093,321894,v,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,8.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,25
8094,321894,w,2.0,3.0,3.0,3.0,3.0,3.0,-1.0,0.0,1.0,5.0,1.0,5.0,7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,25
8095,321895,FONS,1.0,2.0,3.0,3.0,3.0,4.0,-5.0,2.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40
8096,321895,PETER,1.0,2.0,3.0,3.0,3.0,4.0,-5.0,2.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40
8097,321895,frans,1.0,2.0,3.0,3.0,3.0,4.0,-5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40
8098,321895,harry,1.0,2.0,3.0,3.0,3.0,4.0,-5.0,2.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40
8099,321895,peter,1.0,2.0,3.0,3.0,3.0,4.0,-5.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40
8100,321895,petra,1.0,2.0,3.0,3.0,3.0,4.0,-5.0,2.0,-1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40
8101,321895,sjoerd,1.0,2.0,3.0,3.0,3.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,40
8102,321896,Alinda,2.0,2.0,2.0,2.0,3.0,3.0,-1.0,2.0,0.0,5.0,8.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8103,321896,Els,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,8.0,1.0,7.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,20
8104,321896,Erwin,2.0,2.0,2.0,2.0,3.0,3.0,-1.0,0.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8105,321896,Guich,2.0,2.0,2.0,2.0,3.0,3.0,-4.0,2.0,0.0,3.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8106,321896,Henk,2.0,2.0,2.0,2.0,3.0,3.0,-3.0,2.0,1.0,5.0,8.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8107,321896,Herman,2.0,2.0,2.0,2.0,3.0,3.0,-3.0,2.0,1.0,5.0,8.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8108,321896,Igor,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8109,321896,Jacob,2.0,2.0,2.0,2.0,3.0,3.0,-1.0,0.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8110,321896,Jelm,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0,4.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8111,321896,Job,2.0,2.0,2.0,2.0,3.0,3.0,-1.0,0.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8112,321896,Luc,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,3.0,5.0,1.0,3.0,6.0,0.0,7.0,0.0,0.0,7.0,0.0,20
8113,321896,Madelene,2.0,2.0,2.0,2.0,3.0,3.0,-1.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8114,321896,Mam,2.0,2.0,2.0,2.0,3.0,3.0,-2.0,0.0,0.0,5.0,8.0,5.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,6.0,20
8115,321896,Matthijs,2.0,2.0,2.0,2.0,3.0,3.0,-1.0,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8116,321896,Milou,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,3.0,5.0,1.0,3.0,6.0,0.0,8.0,0.0,0.0,7.0,0.0,20
8117,321896,Pat,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,4.0,5.0,1.0,6.0,6.0,8.0,6.0,0.0,0.0,0.0,8.0,20
8118,321896,Peter,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8119,321896,Prins,2.0,2.0,2.0,2.0,3.0,3.0,-4.0,2.0,0.0,3.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8120,321896,Ria,2.0,2.0,2.0,2.0,3.0,3.0,-3.0,2.0,0.0,5.0,8.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8121,321896,San,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,6.0,8.0,20
8122,321896,Sig,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,9.0,1.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,20
8123,321896,Simon,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8124,321896,Ted,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,7.0,1.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,20
8125,321896,Thea,2.0,2.0,2.0,2.0,3.0,3.0,-3.0,2.0,0.0,5.0,8.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8126,321900,Arie,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8127,321900,Carolina,2.0,3.0,1.0,1.0,3.0,2.0,-3.0,2.0,0.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8128,321900,Christianny,2.0,3.0,1.0,1.0,3.0,2.0,-4.0,1.0,0.0,3.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8129,321900,Christine,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8130,321900,Clarissa,2.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8131,321900,Diana,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8132,321900,Ferdinand,2.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8133,321900,Francisco,2.0,3.0,1.0,1.0,3.0,2.0,-1.0,2.0,1.0,2.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8134,321900,Harold,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8135,321900,Joke,2.0,3.0,1.0,1.0,3.0,2.0,-1.0,2.0,0.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8136,321900,Newien,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8137,321900,Patrick,2.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,5.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8138,321900,Paul,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8139,321900,Rachel,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8140,321900,Rianne,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8141,321900,Rimko,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8142,321900,Saskia,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8143,321900,Susan,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8144,321900,Virginia,2.0,3.0,1.0,1.0,3.0,2.0,-2.0,1.0,0.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8145,321900,Wim,2.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8146,321901,Ah,2.0,2.0,3.0,3.0,2.0,3.0,0.0,-1.0,0.0,5.0,7.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8147,321901,Alf,2.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,5.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8148,321901,Ali,2.0,2.0,3.0,3.0,2.0,3.0,0.0,-1.0,0.0,5.0,7.0,1.0,5.0,6.0,7.0,0.0,8.0,6.0,8.0,0.0,24
8149,321901,Ar,2.0,2.0,3.0,3.0,2.0,3.0,-5.0,0.0,1.0,5.0,7.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8150,321901,Co..,2.0,2.0,3.0,3.0,2.0,3.0,0.0,-1.0,0.0,5.0,7.0,6.0,4.0,4.0,0.0,0.0,0.0,5.0,7.0,6.0,24
8151,321901,E,2.0,2.0,3.0,3.0,2.0,3.0,-5.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8152,321901,Gerj,2.0,2.0,3.0,3.0,2.0,3.0,0.0,-1.0,0.0,5.0,8.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8153,321901,Inek,2.0,2.0,3.0,3.0,2.0,3.0,-1.0,-1.0,0.0,3.0,6.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8154,321901,Jo,2.0,2.0,3.0,3.0,2.0,3.0,1.0,-1.0,0.0,5.0,7.0,6.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,24
8155,321901,Li,2.0,2.0,3.0,3.0,2.0,3.0,-1.0,-1.0,0.0,5.0,4.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8156,321901,Lobke,2.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,7.0,2.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,24
8157,321901,Ma,2.0,2.0,3.0,3.0,2.0,3.0,-2.0,-1.0,0.0,3.0,7.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8158,321901,Mama,2.0,2.0,3.0,3.0,2.0,3.0,-2.0,0.0,0.0,5.0,7.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8159,321901,Mar,2.0,2.0,3.0,3.0,2.0,3.0,-5.0,0.0,0.0,5.0,7.0,6.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,6.0,24
8160,321901,Mariel,2.0,2.0,3.0,3.0,2.0,3.0,0.0,-1.0,0.0,5.0,7.0,1.0,5.0,6.0,7.0,0.0,8.0,6.0,8.0,0.0,24
8161,321901,Marj,2.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,7.0,1.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,24
8162,321901,Marl,2.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,5.0,7.0,1.0,5.0,6.0,7.0,0.0,8.0,6.0,8.0,0.0,24
8163,321901,Myl,2.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,5.0,7.0,1.0,5.0,6.0,7.0,0.0,8.0,6.0,8.0,0.0,24
8164,321901,Oma,2.0,2.0,3.0,3.0,2.0,3.0,-4.0,1.0,0.0,3.0,7.0,4.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,24
8165,321901,PR,2.0,2.0,3.0,3.0,2.0,3.0,-1.0,0.0,1.0,5.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8166,321901,Pa,2.0,2.0,3.0,3.0,2.0,3.0,-2.0,-1.0,1.0,3.0,7.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8167,321901,Papa,2.0,2.0,3.0,3.0,2.0,3.0,-2.0,0.0,1.0,5.0,7.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8168,321901,WR,2.0,2.0,3.0,3.0,2.0,3.0,-1.0,-1.0,1.0,5.0,8.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8169,321901,Willine,2.0,2.0,3.0,3.0,2.0,3.0,0.0,-1.0,0.0,2.0,6.0,2.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,24
8170,321903,1,2.0,2.0,1.0,1.0,2.0,2.0,-2.0,0.0,0.0,4.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8171,321903,2,2.0,2.0,1.0,1.0,2.0,2.0,-1.0,-0.0,0.0,4.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8172,321903,3,2.0,2.0,1.0,1.0,2.0,2.0,0.0,-1.0,1.0,3.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8173,321903,4,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8174,321903,5,2.0,2.0,1.0,1.0,2.0,2.0,-5.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8175,321903,6,2.0,2.0,1.0,1.0,2.0,2.0,-5.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8176,321903,7,2.0,2.0,1.0,1.0,2.0,2.0,-5.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8177,321903,demi,2.0,2.0,1.0,1.0,2.0,2.0,-5.0,1.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8178,321903,messer,2.0,2.0,1.0,1.0,2.0,2.0,0.0,-1.0,0.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,20
8179,321903,opa,2.0,2.0,1.0,1.0,2.0,2.0,-4.0,1.0,1.0,5.0,8.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8180,321903,papa,2.0,2.0,1.0,1.0,2.0,2.0,-3.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8181,321903,sien,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8182,321903,sjer,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8183,321903,snotto,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8184,321903,tanti,2.0,2.0,1.0,1.0,2.0,2.0,0.0,-1.0,0.0,5.0,5.0,6.0,3.0,3.0,5.0,8.0,8.0,6.0,8.0,4.0,20
8185,321905,Christine,2.0,4.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,38
8186,321905,Doetie,2.0,4.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,38
8187,321905,Herman,2.0,4.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,5.0,8.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38
8188,321905,Hermien,2.0,4.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,5.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,38
8189,321905,Johan,2.0,4.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,5.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38
8190,321905,Magret,2.0,4.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,38
8191,321905,Marion,2.0,4.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,38
8192,321905,Nienke,2.0,4.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,5.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,38
8193,321905,Pauline,2.0,4.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,4.0,5.0,1.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,38
8194,321905,Theo,2.0,4.0,1.0,1.0,3.0,4.0,-1.0,0.0,1.0,5.0,8.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,38
8195,321905,Willie,2.0,4.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,38
8196,321906,Henk erik,1.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,5.0,6.0,1.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,40
8197,321906,coba,1.0,3.0,3.0,3.0,2.0,4.0,-2.0,0.0,-1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,40
8198,321906,dennis,1.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,5.0,6.0,1.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,40
8199,321906,edwin,1.0,3.0,3.0,3.0,2.0,4.0,1.0,0.0,0.0,3.0,7.0,2.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,40
8200,321906,erwin,1.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,40
8201,321906,henk erik,1.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,5.0,6.0,2.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,40
8202,321906,jacob jan,1.0,3.0,3.0,3.0,2.0,4.0,1.0,-1.0,0.0,4.0,7.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,40
8203,321906,jacoba,1.0,3.0,3.0,3.0,2.0,4.0,-2.0,0.0,-1.0,5.0,6.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,40
8204,321906,jan,1.0,3.0,3.0,3.0,2.0,4.0,0.0,-1.0,0.0,5.0,7.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40
